LINE_NUMBER,ZONE_NUMBER,TIME_RANGE,DIRECTION,TOTAL_OPERATING_COST,FARE_COLLECTED,FAREBOX_RECOVERY,SIGN_ON_DATE,COUNTY,TYPE
1,2,1 - Early AM,Outbound,712.31,217.46,31.00,9/18/2012 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3358.72,1758.03,52.00,9/18/2012 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3023.79,1231.68,41.00,9/18/2012 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,2927.09,1540.74,53.00,9/18/2012 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2983.69,2162.20,72.00,9/18/2012 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1691.15,713.03,42.00,9/18/2012 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2092.12,1301.45,62.00,9/18/2012 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,629.76,307.84,49.00,9/18/2012 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,870.34,453.04,52.00,9/18/2012 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,268.88,97.11,36.00,9/18/2012 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,115.29,79.00,9/18/2012 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,735.90,251.92,34.00,9/18/2012 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,518.90,513.34,99.00,9/18/2012 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,653.34,122.74,19.00,9/18/2012 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,502.39,302.54,60.00,9/18/2012 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,261.81,57.19,22.00,9/18/2012 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,287.75,143.87,50.00,9/18/2012 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,56.19,35.00,9/18/2012 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,85.76,53.00,9/18/2012 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,132.08,85.69,65.00,6/8/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,84.91,13.38,16.00,6/8/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,231.14,437.93,189.00,6/8/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,275.96,188.05,68.00,6/8/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,445.78,557.23,125.00,6/8/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,573.15,383.83,67.00,6/8/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,181.61,344.83,190.00,6/8/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,254.73,200.33,79.00,6/8/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,231.14,226.76,98.00,6/8/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,297.19,205.34,69.00,6/8/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,577.87,210.44,36.00,6/8/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,273.60,87.89,32.00,6/8/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,1066.11,635.85,60.00,6/8/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,955.25,558.28,58.00,6/8/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,2323.27,1046.19,45.00,6/8/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2165.24,1166.64,54.00,6/8/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,889.21,218.92,25.00,6/8/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,865.62,539.81,62.00,6/8/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,858.55,359.30,42.00,6/8/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,889.21,417.28,47.00,6/8/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,146.23,24.71,17.00,6/8/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,47.17,13.46,29.00,6/8/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,280.67,79.70,28.00,6/8/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,174.54,134.82,77.00,6/8/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,469.37,188.46,40.00,6/8/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,339.64,250.52,74.00,6/8/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,155.67,80.67,52.00,6/8/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,141.51,143.50,101.00,6/8/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,110.85,8.82,8.00,6/8/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,132.08,54.25,41.00,6/8/2013 0:00:00,Hudson,Local
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,6/8/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,178.11,104.48,59.00,6/8/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,6/8/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,267.17,439.36,164.00,6/8/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,6/8/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,267.17,588.47,220.00,6/8/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,89.05,387.08,435.00,6/8/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,400.76,89.70,22.00,6/8/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,296.86,670.45,226.00,6/8/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,601.14,468.21,78.00,6/8/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,29.68,4.50,15.00,6/8/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,601.14,483.20,80.00,6/8/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,367.36,397.95,108.00,6/8/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,103.90,79.40,76.00,6/8/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,1224.56,743.35,61.00,6/8/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,155.85,371.62,238.00,6/8/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,0.00,0.00,6/8/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,155.85,352.72,226.00,6/8/2013 0:00:00,Union,Interstate
1,1,1 - Early AM,Inbound,179.25,147.66,82.00,6/7/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,21.03,10.00,6/7/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,563.71,733.94,130.00,6/7/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,615.60,265.95,43.00,6/7/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,594.38,700.93,118.00,6/7/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,636.83,345.21,54.00,6/7/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,316.05,161.42,51.00,6/7/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,488.24,224.13,46.00,6/7/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,101.76,51.00,6/7/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,254.73,84.93,33.00,6/7/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,891.57,329.29,37.00,6/7/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,275.32,39.00,6/7/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3165.31,1588.86,50.00,6/7/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3320.98,1244.59,37.00,6/7/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3295.04,1651.42,50.00,6/7/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2875.20,1990.05,69.00,6/7/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1160.45,510.29,44.00,6/7/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2087.40,883.22,42.00,6/7/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,335.97,48.00,6/7/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,804.30,447.91,56.00,6/7/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,299.54,63.86,21.00,6/7/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,99.23,68.00,6/7/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,655.70,230.73,35.00,6/7/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,476.44,393.73,83.00,6/7/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,740.61,204.91,28.00,6/7/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,525.98,279.22,53.00,6/7/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,221.71,84.43,38.00,6/7/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,313.70,234.59,75.00,6/7/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,34.57,22.00,6/7/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,114.60,70.00,6/7/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,49.53,36.12,73.00,6/9/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,84.91,14.35,17.00,6/9/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,99.06,151.51,153.00,6/9/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,127.36,76.28,60.00,6/9/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,280.67,475.51,169.00,6/9/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,318.41,295.00,93.00,6/9/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,148.59,179.13,121.00,6/9/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,212.27,183.03,86.00,6/9/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,148.59,164.87,111.00,6/9/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,212.27,70.68,33.00,6/9/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,240.58,57.69,24.00,6/9/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,278.32,83.24,30.00,6/9/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,410.40,246.38,60.00,6/9/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,412.76,212.31,51.00,6/9/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,1297.26,715.98,55.00,6/9/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,1082.62,614.87,57.00,6/9/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,733.54,242.79,33.00,6/9/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,735.90,389.65,53.00,6/9/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,592.02,294.38,50.00,6/9/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,665.14,486.74,73.00,6/9/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,106.13,16.13,15.00,6/9/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,47.17,9.75,21.00,6/9/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,120.29,90.21,75.00,6/9/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,77.83,77.31,99.00,6/9/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,238.22,117.98,50.00,6/9/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,169.82,228.17,134.00,6/9/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,70.75,22.77,32.00,6/9/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,84.91,130.68,154.00,6/9/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,103.78,41.27,40.00,6/9/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,94.34,92.08,98.00,6/9/2013 0:00:00,Hudson,Local
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,6/7/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,471.27,368.09,78.00,6/7/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,6/7/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,341.39,483.27,142.00,6/7/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,6/7/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,144.72,528.41,365.00,6/7/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,178.11,484.93,272.00,6/7/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,890.59,282.34,32.00,6/7/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,237.49,958.17,403.00,6/7/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,419.31,357.97,85.00,6/7/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,29.68,102.43,345.00,6/7/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,300.57,357.64,119.00,6/7/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,1009.33,896.31,89.00,6/7/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,103.90,197.50,190.00,6/7/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,953.67,996.63,105.00,6/7/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,77.92,269.17,345.00,6/7/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,106.67,87.00,6/7/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,77.92,272.86,350.00,6/7/2013 0:00:00,Union,Interstate
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,6/9/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,6/9/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,178.11,375.75,211.00,6/9/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,133.58,372.03,278.00,6/9/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,59.37,189.25,319.00,6/9/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,207.80,875.55,421.00,6/9/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,400.76,301.62,75.00,6/9/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,300.57,309.40,103.00,6/9/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,244.91,200.81,82.00,6/9/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,857.19,911.51,106.00,6/9/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,103.90,231.40,223.00,6/9/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,77.92,235.35,302.00,6/9/2013 0:00:00,Union,Interstate
1,1,1 - Early AM,Inbound,179.25,164.11,92.00,6/11/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,17.36,8.00,6/11/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,608.53,958.32,157.00,6/11/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,636.83,292.86,46.00,6/11/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,551.92,710.52,129.00,6/11/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,700.52,715.92,102.00,6/11/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,443.42,410.97,93.00,6/11/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,509.46,255.57,50.00,6/11/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,194.13,98.00,6/11/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,297.19,140.55,47.00,6/11/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,891.57,410.83,46.00,6/11/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,263.26,37.00,6/11/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3243.15,1888.20,58.00,6/11/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3391.74,1420.47,42.00,6/11/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3231.35,2024.39,63.00,6/11/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,3026.15,2202.60,73.00,6/11/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1643.98,682.45,42.00,6/11/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2188.83,1377.77,63.00,6/11/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,388.51,55.00,6/11/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,896.28,637.70,71.00,6/11/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,299.54,136.00,45.00,6/11/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,125.00,85.00,6/11/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,735.90,326.07,44.00,6/11/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,495.31,519.14,105.00,6/11/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,740.61,263.53,36.00,6/11/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,525.98,398.68,76.00,6/11/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,261.81,95.33,36.00,6/11/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,342.00,299.32,88.00,6/11/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,38.73,24.00,6/11/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,181.65,112.00,6/11/2013 0:00:00,Hudson,Local
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,6/12/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,471.27,240.05,51.00,6/12/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,6/12/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,541.77,326.80,60.00,6/12/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,6/12/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,144.72,193.62,134.00,6/12/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,178.11,249.32,140.00,6/12/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,890.59,226.53,25.00,6/12/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,237.49,533.15,224.00,6/12/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,697.62,282.31,40.00,6/12/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,29.68,59.42,200.00,6/12/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,300.57,167.49,56.00,6/12/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,872.03,588.61,67.00,6/12/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,103.90,149.48,144.00,6/12/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,953.67,559.30,59.00,6/12/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,129.87,215.93,166.00,6/12/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,64.99,53.00,6/12/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,77.92,119.97,154.00,6/12/2013 0:00:00,Union,Interstate
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,6/11/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,415.60,280.62,68.00,6/11/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,6/11/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,541.77,524.98,97.00,6/11/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,6/11/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,144.72,509.92,352.00,6/11/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,178.11,489.96,275.00,6/11/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,753.29,216.25,29.00,6/11/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,237.49,920.73,388.00,6/11/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,697.62,395.38,57.00,6/11/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,29.68,97.16,327.00,6/11/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,300.57,369.96,123.00,6/11/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,1009.33,874.22,87.00,6/11/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,77.92,145.42,187.00,6/11/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,953.67,952.35,100.00,6/11/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,129.87,301.01,232.00,6/11/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,102.36,84.00,6/11/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,77.92,279.90,359.00,6/11/2013 0:00:00,Union,Interstate
1,1,1 - Early AM,Inbound,162.74,155.85,96.00,6/12/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,191.05,22.96,12.00,6/12/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,608.53,945.96,155.00,6/12/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,636.83,359.52,56.00,6/12/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,551.92,918.15,166.00,6/12/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,700.52,653.41,93.00,6/12/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,422.19,425.37,101.00,6/12/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,509.46,268.39,53.00,6/12/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,202.16,102.00,6/12/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,254.73,117.87,46.00,6/12/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,830.24,464.49,56.00,6/12/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,653.34,218.04,33.00,6/12/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3236.07,1836.40,57.00,6/12/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3441.27,1303.37,38.00,6/12/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3264.37,1942.38,60.00,6/12/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,3059.17,2148.02,70.00,6/12/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1570.86,568.38,36.00,6/12/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2188.83,1288.92,59.00,6/12/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,434.54,62.00,6/12/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,783.07,617.77,79.00,6/12/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,261.81,111.79,43.00,6/12/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,112.59,77.00,6/12/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,735.90,336.84,46.00,6/12/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,495.31,484.41,98.00,6/12/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,740.61,254.75,34.00,6/12/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,525.98,405.46,77.00,6/12/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,261.81,90.69,35.00,6/12/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,342.00,271.55,79.00,6/12/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,48.72,30.00,6/12/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,127.36,150.48,118.00,6/12/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,339.64,281.65,83.00,6/22/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,155.67,55.24,35.00,6/22/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,141.51,69.39,49.00,6/22/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,110.85,50.93,46.00,6/22/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,132.08,106.06,80.00,6/22/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,132.08,133.42,101.00,6/22/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,127.36,19.36,15.00,6/22/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,231.14,475.45,206.00,6/22/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,254.73,210.59,83.00,6/22/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,412.76,576.71,140.00,6/22/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,551.92,305.28,55.00,6/22/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,181.61,281.93,155.00,6/22/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,233.50,150.55,64.00,6/22/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,214.63,268.84,125.00,6/22/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,339.64,168.57,50.00,6/22/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,577.87,150.93,26.00,6/22/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,382.10,117.15,31.00,6/22/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,1120.36,651.94,58.00,6/22/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,893.93,555.53,62.00,6/22/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,2158.16,1129.51,52.00,6/22/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2094.48,1263.86,60.00,6/22/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,889.21,453.89,51.00,6/22/2013 0:00:00,Essex,Local
